Folder,Files,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-redux\lib\connect,7,421,299,232,56,80,5,42,360,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-redux\lib\hooks,4,284,138,120,22,49,0,97,475,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-redux\lib\utils,11,281,190,165,34,59,3,32,264,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-redux\src,27,1442,913,238,146,239,0,290,2315,13,63
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-redux\src\components,3,475,287,74,40,80,0,108,1186,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-redux\src\connect,7,425,310,67,59,67,0,48,371,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-redux\src\hooks,4,245,116,35,15,32,0,97,475,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-redux\src\utils,11,240,154,49,32,50,0,36,269,13,63
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router,45,6314,4521,3594,831,1036,38,757,4030,8,29
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router-dom,42,5244,3908,3262,662,840,55,496,2889,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router-dom\cjs,2,366,282,242,39,68,8,16,86,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router-dom\es,15,148,97,102,4,48,0,3,30,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router-dom\esm,1,313,241,166,33,57,8,15,84,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router-dom\modules,6,354,285,171,26,51,7,18,92,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router-dom\modules\utils,1,11,8,6,2,3,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router-dom\umd,2,3963,2928,2516,555,594,32,441,2567,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router\cjs,2,812,614,563,95,142,6,56,339,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router\es,11,116,77,78,4,36,0,3,30,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router\esm,1,755,569,409,99,131,6,55,337,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router\modules,14,836,636,437,92,151,5,49,329,1,10
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router\node_modules,3,641,333,148,77,106,5,202,791,7,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router\node_modules\isarray,2,214,99,85,25,41,0,74,202,7,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router\node_modules\isarray\build,1,210,96,82,24,40,0,74,202,7,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router\node_modules\path-to-regexp,1,427,234,63,52,65,5,128,589,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-router\umd,2,3070,2229,1906,459,452,16,389,2174,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts,72,5776,4190,3013,403,665,29,921,5719,123,570
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\bin,1,59,44,23,3,6,1,9,65,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\config,9,1399,871,372,64,91,3,437,3302,63,279
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\config\jest,3,81,47,37,6,12,0,22,109,15,69
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules,54,2524,2058,1858,229,430,16,36,273,1,16
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve,54,2524,2058,1858,229,430,16,36,273,1,16
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\example,2,10,8,10,1,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\lib,6,568,479,400,132,79,3,10,92,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test,45,1937,1564,1440,96,347,13,26,181,1,16
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\dotdot,2,5,3,3,0,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\dotdot\abc,1,3,2,2,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\module_dir,3,6,3,6,0,3,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\module_dir\xmodules,1,2,1,2,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\module_dir\xmodules\aaa,1,2,1,2,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\module_dir\ymodules,1,2,1,2,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\module_dir\ymodules\aaa,1,2,1,2,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\module_dir\zmodules,1,2,1,2,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\module_dir\zmodules\bbb,1,2,1,2,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\node_path,4,8,4,4,0,4,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\node_path\x,2,4,2,2,0,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\node_path\x\aaa,1,2,1,1,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\node_path\x\ccc,1,2,1,1,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\node_path\y,2,4,2,2,0,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\node_path\y\bbb,1,2,1,1,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\node_path\y\ccc,1,2,1,1,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\pathfilter,0,0,0,0,0,0,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\pathfilter\deep_ref,0,0,0,0,0,0,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\precedence,5,10,5,5,0,5,1,0,2,0,2
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\precedence\aaa,2,4,2,2,0,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\precedence\bbb,1,2,1,1,0,1,1,0,2,0,2
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver,13,101,56,62,6,26,0,19,66,1,14
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\baz,1,2,1,1,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\browser_field,0,0,0,0,0,0,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\dot_main,1,2,1,1,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\dot_slash_main,1,2,1,1,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\incorrect_main,1,3,1,1,0,1,0,1,14,1,14
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\multirepo,1,36,11,15,0,7,0,18,52,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\multirepo\packages,1,36,11,15,0,7,0,18,52,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\multirepo\packages\package-a,1,36,11,15,0,7,0,18,52,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\multirepo\packages\package-b,0,0,0,0,0,0,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\nested_symlinks,2,40,32,34,6,8,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\nested_symlinks\mylib,2,40,32,34,6,8,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\other_path,0,0,0,0,0,0,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\other_path\lib,0,0,0,0,0,0,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\quux,1,2,1,1,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\quux\foo,1,2,1,1,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\same_names,2,4,2,2,0,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\same_names\foo,1,2,1,1,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\symlinked,1,2,1,1,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\symlinked\_,0,0,0,0,0,0,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\symlinked\_\node_modules,0,0,0,0,0,0,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\symlinked\package,1,2,1,1,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\resolver\without_basedir,1,6,4,4,0,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\shadowed_core,0,0,0,0,0,0,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\shadowed_core\node_modules,0,0,0,0,0,0,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\node_modules\resolve\test\shadowed_core\node_modules\util,0,0,0,0,0,0,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\scripts,8,1794,1217,760,107,138,9,439,2079,59,275
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-scripts\scripts\utils,3,580,288,134,19,19,5,273,924,21,102
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-slick,15,8284,6003,5567,1041,1326,257,955,5751,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-slick\dist,2,4594,3086,3236,541,630,224,878,4989,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-slick\lib,13,3690,2917,2331,500,696,33,77,762,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-slick\lib\mixins,3,882,715,541,125,127,3,40,301,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-slick\lib\utils,2,1002,798,598,197,194,11,10,168,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-transition-group,24,6030,3416,2732,578,862,43,1752,9711,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-transition-group\cjs,11,1853,1009,796,134,310,13,534,2941,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-transition-group\cjs\utils,3,217,152,114,24,33,3,32,247,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-transition-group\dist,2,2476,1469,1228,310,323,17,684,3829,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-transition-group\esm,11,1701,938,708,134,229,13,534,2941,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react-transition-group\esm\utils,3,191,136,99,24,23,3,32,247,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react\cjs,2,2347,1437,1071,266,417,60,493,3830,16,82
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\react\umd,3,3868,2577,2220,445,658,101,633,5131,24,123
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\read-pkg,3,144,110,100,27,34,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\read-pkg-up,6,181,138,123,22,39,0,4,29,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\read-pkg-up\node_modules,5,154,117,103,15,33,0,4,29,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\read-pkg-up\node_modules\find-up,1,49,37,38,6,11,0,1,2,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\read-pkg-up\node_modules\locate-path,1,25,20,16,4,5,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\read-pkg-up\node_modules\p-limit,1,43,35,29,4,8,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\read-pkg-up\node_modules\p-locate,1,32,21,16,1,8,0,3,27,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\read-pkg-up\node_modules\p-try,1,5,4,4,0,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\read-pkg\node_modules,2,96,73,68,18,23,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\read-pkg\node_modules\path-type,1,27,21,19,5,6,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\read-pkg\node_modules\pify,1,69,52,49,13,17,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\readable-stream,18,3152,2078,1721,439,603,137,471,4746,155,1320
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\readable-stream\lib,13,2862,1845,1517,385,555,133,462,4713,155,1320
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\readable-stream\lib\internal,8,713,549,465,114,132,12,32,323,4,32
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\readable-stream\lib\internal\streams,8,713,549,465,114,132,12,32,323,4,32
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\readdirp,21,3055,1982,1600,426,473,7,600,4797,172,1460
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\readdirp\node_modules,19,2661,1684,1372,375,403,3,574,4541,172,1460
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\readdirp\node_modules\readable-stream,17,2302,1415,1190,291,372,2,515,4001,151,1288
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\readdirp\node_modules\readable-stream\lib,9,2255,1377,1161,289,363,2,515,4001,151,1288
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\readdirp\node_modules\readable-stream\lib\internal,4,157,122,109,24,29,0,6,49,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\readdirp\node_modules\readable-stream\lib\internal\streams,4,157,122,109,24,29,0,6,49,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\readdirp\node_modules\safe-buffer,1,63,51,17,13,8,0,4,19,1,3
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\readdirp\node_modules\string_decoder,1,296,218,165,71,23,1,55,521,20,169
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\readdirp\node_modules\string_decoder\lib,1,296,218,165,71,23,1,55,521,20,169
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\realpath-native,1,47,35,27,10,11,0,1,5,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\recursive-readdir,2,499,447,265,37,50,0,2,8,1,3
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\recursive-readdir\test,1,402,365,200,10,36,0,1,3,1,3
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\redent,1,6,4,4,0,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\redux,13,2738,1519,1023,338,403,26,816,6409,26,159
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\redux-thunk,5,150,105,96,28,31,25,14,95,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\redux-thunk\dist,2,92,58,56,12,20,25,14,95,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\redux-thunk\es,1,20,17,14,6,3,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\redux-thunk\lib,1,23,19,16,6,4,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\redux-thunk\src,1,15,11,10,4,4,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\redux\dist,2,715,397,375,90,114,7,204,1609,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\redux\es,1,664,357,269,89,104,7,203,1606,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\redux\lib,1,675,365,277,89,107,7,203,1606,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\redux\src,9,684,400,102,70,78,5,206,1588,26,159
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\redux\src\utils,3,55,27,10,4,7,1,21,127,16,92
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regenerate,1,1209,910,667,184,104,11,195,1514,1,9
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regenerate-unicode-properties,397,2153,1752,1348,0,401,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regenerate-unicode-properties\Binary_Property,53,314,261,261,0,53,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regenerate-unicode-properties\General_Category,38,211,169,169,0,42,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regenerate-unicode-properties\Script,152,610,458,458,0,152,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regenerate-unicode-properties\Script_Extensions,152,610,458,458,0,152,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regenerator-runtime,2,739,480,369,116,114,2,145,1249,12,66
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regenerator-transform,16,4053,2638,1943,408,747,110,668,5952,54,297
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regenerator-transform\lib,8,1841,1198,1012,201,343,89,300,2976,6,33
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regenerator-transform\src,8,2212,1440,931,207,404,21,368,2976,48,264
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regex-not,1,73,30,26,6,13,0,30,106,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regex-parser,1,30,11,9,4,5,0,14,47,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regex-parser\lib,1,30,11,9,4,5,0,14,47,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regexp.prototype.flags,6,249,208,195,25,37,1,4,15,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regexp.prototype.flags\test,1,147,124,129,9,19,1,4,15,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regexpp,1,2390,2372,1360,456,16,1,2,9,1,6
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regexpu-core,3,1352,1293,201,55,30,7,29,231,1,8
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regexpu-core\data,2,1019,1012,6,0,6,0,1,8,1,8
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regjsgen,1,402,292,185,70,79,4,31,190,5,17
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regjsparser,2,1441,950,649,224,144,24,347,1294,144,329
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regjsparser\node_modules,1,266,220,156,40,20,8,26,198,1,6
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\regjsparser\node_modules\jsesc,1,266,220,156,40,20,8,26,198,1,6
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\relateurl,18,1179,795,462,114,311,2,73,291,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\relateurl\lib,18,1179,795,462,114,311,2,73,291,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\relateurl\lib\parse,7,442,310,170,39,106,0,26,128,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\relateurl\lib\relate,4,257,157,112,18,73,2,27,135,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\relateurl\lib\util,3,141,95,49,17,36,0,10,12,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\remove-trailing-separator,1,18,15,12,5,3,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid,67,4356,3429,2718,742,760,2,167,818,63,245
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib,46,2359,1881,1602,371,432,0,46,184,46,184
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib\ansiPainter,2,105,93,41,10,10,0,2,8,2,8
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib\layout,12,656,533,464,104,111,0,12,48,12,48
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib\layout\block,10,225,152,151,28,63,0,10,40,10,40
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib\layout\block\blockAppendor,2,38,24,24,5,12,0,2,8,2,8
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib\layout\block\blockPrependor,2,38,24,24,5,12,0,2,8,2,8
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib\layout\block\lineAppendor,2,40,26,26,5,12,0,2,8,2,8
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib\layout\block\linePrependor,2,77,59,56,9,16,0,2,8,2,8
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib\layout\block\lineWrapper,2,32,19,21,4,11,0,2,8,2,8
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib\renderKid,28,1074,820,729,157,226,0,28,112,28,112
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib\renderKid\styleApplier,3,147,133,95,18,11,0,3,12,3,12
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib\renderKid\styles,24,850,626,583,131,200,0,24,96,24,96
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib\renderKid\styles\rule,22,755,553,516,116,180,0,22,88,22,88
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\lib\renderKid\styles\rule\declarationBlock,19,571,404,397,85,148,0,19,76,19,76
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\node_modules,21,1997,1548,1116,371,328,2,121,634,17,61
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\node_modules\ansi-regex,1,5,4,6,1,1,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\node_modules\css-select,6,999,756,517,230,167,2,76,318,15,47
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\node_modules\css-select\lib,5,939,714,487,222,154,2,71,308,15,47
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\node_modules\css-what,1,275,217,141,33,50,0,8,34,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\node_modules\domutils,12,711,566,447,106,108,0,37,282,2,14
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\node_modules\domutils\lib,6,451,345,270,104,70,0,36,278,2,14
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\node_modules\domutils\test,5,245,208,171,2,36,0,1,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\node_modules\domutils\test\tests,3,228,195,161,1,32,0,1,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\renderkid\node_modules\strip-ansi,1,7,5,5,1,2,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\repeat-element,1,19,8,7,2,5,0,6,18,6,18
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\repeat-string,1,71,28,23,8,13,0,30,94,6,18
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\request,20,5375,3782,1690,833,763,70,830,6407,194,1600
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\request-promise-core,5,378,255,192,37,120,13,3,95,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\request-promise-core\configure,2,143,90,57,18,50,2,3,35,0,0
